promoted,ties,points,position_1,goals_against,name,relegated,pro_rel_o,goal_diff,goals_scored,losses,code,global_d,current_wins,current_losses,wins,win_league,global_rating,sdr_id,make_europa,o_rating,id,pro_rel_d,make_champs,global_o,make_pro_rel,make_playoffs,d_rating,current_points,current_ties,current_time,last_updated
0.0389,14.0,65.0,0.0,22.0,Paris FC,0.0,0.99642,14.0,36.0,7.0,PAR,1.01011,17.0,7.0,17.0,0.0,34.54111,79049,0.0,0.91205,6851,0.71026,0.0,0.65795,0.18116,0.0,0.7560100000000001,65.0,14.0,2019-06-07 01:00,2019-05-17 20:37
0.23344,8.0,71.0,0.0,28.0,Troyes,0.0,1.3913,23.0,51.0,9.0,TRY,1.09264,21.0,9.0,21.0,0.0,45.33639,74461,0.0,1.35496,170,0.8262,0.0,1.10087,0.68918,0.0,0.83855,71.0,8.0,2019-06-07 01:00,2019-05-17 20:37
0.03316,9.0,63.0,0.0,28.0,Lens,0.0,1.24506,21.0,49.0,11.0,LNS,1.17936,18.0,11.0,18.0,0.0,37.7532,74429,0.0,1.14994,175,0.85956,0.0,0.89584,0.12966,0.0,0.92527,63.0,9.0,2019-06-07 01:00,2019-05-17 20:37
0.0,14.0,47.0,0.0,41.0,Niort,0.0,0.00022,-7.0,34.0,13.0,NIO,1.61315,11.0,13.0,11.0,0.0,19.01629,74459,0.0,0.74924,6990,0.00041,0.0,0.49515,0.0,0.0,1.35905,47.0,14.0,2019-06-07 01:00,2019-05-17 20:37
0.0,9.0,30.0,0.0,58.0,Red Star FC 93,1.0,0.00023,-30.0,28.0,22.0,RSFC,1.91246,7.0,22.0,7.0,0.0,15.59932,104167,0.0,0.76356,11884,0.0005,0.0,0.50946,0.0,0.0,1.65837,30.0,9.0,2019-06-07 01:00,2019-05-17 20:37
1.0,11.0,74.0,0.0,35.0,Brest,0.0,0.00045,29.0,64.0,6.0,BRS,1.29393,21.0,6.0,21.0,0.0,44.05333,74453,0.0,1.48606,6997,0.00031,0.0,1.23197,0.0,0.0,1.03984,74.0,11.0,2019-06-07 01:00,2019-05-17 20:37
0.0,15.0,48.0,0.0,37.0,Clermont Foot,0.0,0.00034,7.0,44.0,12.0,CLER,1.53776,11.0,12.0,11.0,0.0,30.13768,74466,0.0,1.13506,3171,0.00039,0.0,0.8809600000000001,0.0,0.0,1.28367,48.0,15.0,2019-06-07 01:00,2019-05-17 20:37
0.0,11.0,50.0,0.0,47.0,Grenoble,0.0,0.0003,-4.0,43.0,14.0,GRE,1.89067,13.0,14.0,13.0,0.0,21.4128,74447,0.0,1.0093,6994,0.00049,0.0,0.75521,0.0,0.0,1.63658,50.0,11.0,2019-06-07 01:00,2019-05-17 20:37
0.0,7.0,52.0,0.0,53.0,Orléans,0.0,0.00038,-2.0,51.0,16.0,ORL,1.8995,15.0,16.0,15.0,0.0,26.95715,75135,0.0,1.25805,17483,0.00049,0.0,1.00395,0.0,0.0,1.6454099999999998,52.0,7.0,2019-06-07 01:00,2019-05-17 20:37
0.0,6.0,42.0,0.0,50.0,AS Nancy Lorraine,0.0,0.00033,-14.0,36.0,20.0,NCY,1.68992,12.0,20.0,12.0,0.0,26.61668,74441,0.0,1.09996,3267,0.00043,0.0,0.8458600000000001,0.0,0.0,1.43583,42.0,6.0,2019-06-07 01:00,2019-05-17 20:37
0.0,12.0,63.0,0.0,41.0,Lorient,0.0,0.00041,10.0,51.0,9.0,LOR,1.7519999999999998,17.0,9.0,17.0,0.0,32.00249,74443,0.0,1.36875,273,0.00045,0.0,1.11466,0.0,0.0,1.4979,63.0,12.0,2019-06-07 01:00,2019-05-17 20:37
0.0,12.0,39.0,0.0,54.0,GFC Ajaccio,0.49618,0.00022,-24.0,30.0,17.0,GFC,1.90298,9.0,17.0,9.0,0.0,15.148129999999998,74956,0.0,0.73837,7707,0.00049,0.0,0.48428000000000004,0.0,0.0,1.6488900000000002,39.0,12.0,2019-06-07 01:00,2019-05-17 20:37
0.0,11.0,41.0,0.0,36.0,Auxerre,0.0,0.00022999999999999998,-2.0,34.0,17.0,AUX,1.4183700000000001,10.0,17.0,10.0,0.0,22.315,74433,0.0,0.76423,172,0.00035,0.0,0.5101399999999999,0.0,0.0,1.16428,41.0,11.0,2019-06-07 01:00,2019-05-17 20:37
0.0,8.0,41.0,0.0,43.0,Sochaux,0.0,0.00022999999999999998,-16.0,27.0,19.0,SOC,1.59322,11.0,19.0,11.0,0.0,19.3588,74435,0.0,0.7517699999999999,272,0.0004,0.0,0.49768,0.0,0.0,1.33912,41.0,8.0,2019-06-07 01:00,2019-05-17 20:37
0.0,11.0,38.0,0.0,50.0,Beziers AS,1.0,0.00027,-17.0,33.0,18.0,BEZ,1.8156400000000001,9.0,18.0,9.0,0.0,20.28721,107755,0.0,0.9156799999999999,16739,0.00047000000000000004,0.0,0.66159,0.0,0.0,1.56155,38.0,11.0,2019-06-07 01:00,2019-05-17 20:37
1.0,9.0,81.0,1.0,23.0,Metz,0.0,0.0004,37.0,60.0,5.0,MTZ,1.07225,24.0,5.0,24.0,1.0,45.244279999999996,74444,0.0,1.33312,177,0.00025,0.0,1.07903,0.0,0.0,0.81816,81.0,9.0,2019-06-07 01:00,2019-05-17 20:37
0.0,10.0,43.0,0.0,61.0,Valenciennes,0.0,0.00039,-9.0,52.0,17.0,VAL,2.10529,11.0,17.0,11.0,0.0,24.58026,74442,0.0,1.29149,6732,0.00056,0.0,1.0374,0.0,0.0,1.8512,43.0,10.0,2019-06-07 01:00,2019-05-17 20:37
0.0,13.0,40.0,0.0,45.0,AC Ajaccio,0.0,0.0002,-16.0,29.0,16.0,AJC,1.56524,9.0,16.0,9.0,0.0,17.83795,74460,0.0,0.67812,2503,0.00039,0.0,0.42402,0.0,0.0,1.31115,40.0,13.0,2019-06-07 01:00,2019-05-17 20:37
0.0,15.0,54.0,0.0,40.0,Le Havre,0.0,0.00035,5.0,45.0,10.0,HAC,1.61209,13.0,10.0,13.0,0.0,29.25214,74456,0.0,1.15276,3236,0.00041,0.0,0.8986700000000001,0.0,0.0,1.358,54.0,15.0,2019-06-07 01:00,2019-05-17 20:37
0.0,15.0,48.0,0.0,42.0,Chateauroux,0.0,0.00031,-5.0,37.0,12.0,CHAT,1.5415,11.0,12.0,11.0,0.0,27.37377,74448,0.0,1.0301799999999999,2995,0.00039,0.0,0.77608,0.0,0.0,1.2874,48.0,15.0,2019-06-07 01:00,2019-05-17 20:37
0.0389,14.0,65.0,0.0,22.0,Paris FC,0.0,0.9964200000000001,14.0,36.0,7.0,PAR,1.01011,17.0,7.0,17.0,0.0,34.541109999999996,79049,0.0,0.91205,6851,0.71026,0.0,0.65795,0.18116,0.0,0.7560100000000001,65.0,14.0,2019-06-07 01:00,2019-05-17 20:37
0.23344,8.0,71.0,0.0,28.0,Troyes,0.0,1.3913,23.0,51.0,9.0,TRY,1.09264,21.0,9.0,21.0,0.0,45.33639,74461,0.0,1.35496,170,0.8262,0.0,1.10087,0.68918,0.0,0.83855,71.0,8.0,2019-06-07 01:00,2019-05-17 20:37
0.03316,9.0,63.0,0.0,28.0,Lens,0.0,1.24506,21.0,49.0,11.0,LNS,1.17936,18.0,11.0,18.0,0.0,37.7532,74429,0.0,1.14994,175,0.85956,0.0,0.89584,0.12966,0.0,0.92527,63.0,9.0,2019-06-07 01:00,2019-05-17 20:37
0.0,14.0,47.0,0.0,41.0,Niort,0.0,0.00022,-7.0,34.0,13.0,NIO,1.61315,11.0,13.0,11.0,0.0,19.016289999999998,74459,0.0,0.74924,6990,0.00041,0.0,0.49515,0.0,0.0,1.35905,47.0,14.0,2019-06-07 01:00,2019-05-17 20:37
0.0,9.0,30.0,0.0,58.0,Red Star FC 93,1.0,0.00022999999999999998,-30.0,28.0,22.0,RSFC,1.9124599999999998,7.0,22.0,7.0,0.0,15.59932,104167,0.0,0.76356,11884,0.0005,0.0,0.50946,0.0,0.0,1.6583700000000001,30.0,9.0,2019-06-07 01:00,2019-05-17 20:37
1.0,11.0,74.0,0.0,35.0,Brest,0.0,0.00045,29.0,64.0,6.0,BRS,1.29393,21.0,6.0,21.0,0.0,44.053329999999995,74453,0.0,1.48606,6997,0.00031,0.0,1.23197,0.0,0.0,1.0398399999999999,74.0,11.0,2019-06-07 01:00,2019-05-17 20:37
0.0,15.0,48.0,0.0,37.0,Clermont Foot,0.0,0.00033999999999999997,7.0,44.0,12.0,CLER,1.53776,11.0,12.0,11.0,0.0,30.13768,74466,0.0,1.13506,3171,0.00039,0.0,0.8809600000000001,0.0,0.0,1.28367,48.0,15.0,2019-06-07 01:00,2019-05-17 20:37
0.0,11.0,50.0,0.0,47.0,Grenoble,0.0,0.0003,-4.0,43.0,14.0,GRE,1.89067,13.0,14.0,13.0,0.0,21.4128,74447,0.0,1.0093,6994,0.00049,0.0,0.75521,0.0,0.0,1.63658,50.0,11.0,2019-06-07 01:00,2019-05-17 20:37
0.0,7.0,52.0,0.0,53.0,Orléans,0.0,0.00037999999999999997,-2.0,51.0,16.0,ORL,1.8995,15.0,16.0,15.0,0.0,26.95715,75135,0.0,1.25805,17483,0.00049,0.0,1.00395,0.0,0.0,1.6454099999999998,52.0,7.0,2019-06-07 01:00,2019-05-17 20:37
0.0,6.0,42.0,0.0,50.0,AS Nancy Lorraine,0.0,0.00033,-14.0,36.0,20.0,NCY,1.68992,12.0,20.0,12.0,0.0,26.61668,74441,0.0,1.09996,3267,0.00043,0.0,0.8458600000000001,0.0,0.0,1.43583,42.0,6.0,2019-06-07 01:00,2019-05-17 20:37
0.0,12.0,63.0,0.0,41.0,Lorient,0.0,0.00041,10.0,51.0,9.0,LOR,1.7519999999999998,17.0,9.0,17.0,0.0,32.00249,74443,0.0,1.36875,273,0.00045,0.0,1.11466,0.0,0.0,1.4979,63.0,12.0,2019-06-06 01:00,2019-05-17 20:37
0.0,12.0,39.0,0.0,54.0,GFC Ajaccio,0.49618,0.00022,-24.0,30.0,17.0,GFC,1.90298,9.0,17.0,9.0,0.0,15.148129999999998,74956,0.0,0.73837,7707,0.00049,0.0,0.48428,0.0,0.0,1.6488900000000002,39.0,12.0,2019-06-06 01:00,2019-05-17 20:37
0.0,11.0,41.0,0.0,36.0,Auxerre,0.0,0.00023,-2.0,34.0,17.0,AUX,1.41837,10.0,17.0,10.0,0.0,22.315,74433,0.0,0.76423,172,0.00035,0.0,0.5101399999999999,0.0,0.0,1.16428,41.0,11.0,2019-06-06 01:00,2019-05-17 20:37
0.0,8.0,41.0,0.0,43.0,Sochaux,0.0,0.00023,-16.0,27.0,19.0,SOC,1.59322,11.0,19.0,11.0,0.0,19.3588,74435,0.0,0.7517699999999999,272,0.0004,0.0,0.49768,0.0,0.0,1.33912,41.0,8.0,2019-06-06 01:00,2019-05-17 20:37
0.0,11.0,38.0,0.0,50.0,Beziers AS,1.0,0.00027,-17.0,33.0,18.0,BEZ,1.81564,9.0,18.0,9.0,0.0,20.28721,107755,0.0,0.91568,16739,0.00047,0.0,0.66159,0.0,0.0,1.56155,38.0,11.0,2019-06-06 01:00,2019-05-17 20:37
1.0,9.0,81.0,1.0,23.0,Metz,0.0,0.0004,37.0,60.0,5.0,MTZ,1.07225,24.0,5.0,24.0,1.0,45.24428,74444,0.0,1.33312,177,0.00025,0.0,1.07903,0.0,0.0,0.81816,81.0,9.0,2019-06-06 01:00,2019-05-17 20:37
0.0,10.0,43.0,0.0,61.0,Valenciennes,0.0,0.00039,-9.0,52.0,17.0,VAL,2.10529,11.0,17.0,11.0,0.0,24.58026,74442,0.0,1.29149,6732,0.00056,0.0,1.0374,0.0,0.0,1.8512,43.0,10.0,2019-06-06 01:00,2019-05-17 20:37
0.0,13.0,40.0,0.0,45.0,AC Ajaccio,0.0,0.0002,-16.0,29.0,16.0,AJC,1.56524,9.0,16.0,9.0,0.0,17.83795,74460,0.0,0.67812,2503,0.00039,0.0,0.42402,0.0,0.0,1.31115,40.0,13.0,2019-06-06 01:00,2019-05-17 20:37
0.0,15.0,54.0,0.0,40.0,Le Havre,0.0,0.00035,5.0,45.0,10.0,HAC,1.61209,13.0,10.0,13.0,0.0,29.25214,74456,0.0,1.15276,3236,0.00041,0.0,0.8986700000000001,0.0,0.0,1.358,54.0,15.0,2019-06-06 01:00,2019-05-17 20:37
0.0,15.0,48.0,0.0,42.0,Chateauroux,0.0,0.00031,-5.0,37.0,12.0,CHAT,1.5415,11.0,12.0,11.0,0.0,27.37377,74448,0.0,1.03018,2995,0.00039,0.0,0.77608,0.0,0.0,1.2874,48.0,15.0,2019-06-06 01:00,2019-05-17 20:37
0.0389,14.0,65.0,0.0,22.0,Paris FC,0.0,0.99642,14.0,36.0,7.0,PAR,1.01011,17.0,7.0,17.0,0.0,34.54111,79049,0.0,0.91205,6851,0.71026,0.0,0.65795,0.18116,0.0,0.7560100000000001,65.0,14.0,2019-06-06 01:00,2019-05-17 20:37
0.23344,8.0,71.0,0.0,28.0,Troyes,0.0,1.3913,23.0,51.0,9.0,TRY,1.09264,21.0,9.0,21.0,0.0,45.33639,74461,0.0,1.35496,170,0.8262,0.0,1.10087,0.68918,0.0,0.83855,71.0,8.0,2019-06-06 01:00,2019-05-17 20:37
0.03316,9.0,63.0,0.0,28.0,Lens,0.0,1.24506,21.0,49.0,11.0,LNS,1.17936,18.0,11.0,18.0,0.0,37.7532,74429,0.0,1.14994,175,0.85956,0.0,0.89584,0.12966,0.0,0.92527,63.0,9.0,2019-06-06 01:00,2019-05-17 20:37
0.0,14.0,47.0,0.0,41.0,Niort,0.0,0.00022,-7.0,34.0,13.0,NIO,1.61315,11.0,13.0,11.0,0.0,19.01629,74459,0.0,0.74924,6990,0.00041,0.0,0.49515,0.0,0.0,1.35905,47.0,14.0,2019-06-06 01:00,2019-05-17 20:37
0.0,9.0,30.0,0.0,58.0,Red Star FC 93,1.0,0.00023,-30.0,28.0,22.0,RSFC,1.91246,7.0,22.0,7.0,0.0,15.59932,104167,0.0,0.76356,11884,0.0005,0.0,0.50946,0.0,0.0,1.65837,30.0,9.0,2019-06-06 01:00,2019-05-17 20:37
1.0,11.0,74.0,0.0,35.0,Brest,0.0,0.00045,29.0,64.0,6.0,BRS,1.29393,21.0,6.0,21.0,0.0,44.05333,74453,0.0,1.48606,6997,0.00031,0.0,1.23197,0.0,0.0,1.03984,74.0,11.0,2019-06-06 01:00,2019-05-17 20:37
0.0,15.0,48.0,0.0,37.0,Clermont Foot,0.0,0.00034,7.0,44.0,12.0,CLER,1.53776,11.0,12.0,11.0,0.0,30.13768,74466,0.0,1.13506,3171,0.00039,0.0,0.8809600000000001,0.0,0.0,1.28367,48.0,15.0,2019-06-06 01:00,2019-05-17 20:37
0.0,11.0,50.0,0.0,47.0,Grenoble,0.0,0.0003,-4.0,43.0,14.0,GRE,1.89067,13.0,14.0,13.0,0.0,21.4128,74447,0.0,1.0093,6994,0.00049,0.0,0.75521,0.0,0.0,1.63658,50.0,11.0,2019-06-06 01:00,2019-05-17 20:37
0.0,7.0,52.0,0.0,53.0,Orléans,0.0,0.00038,-2.0,51.0,16.0,ORL,1.8995,15.0,16.0,15.0,0.0,26.95715,75135,0.0,1.25805,17483,0.00049,0.0,1.00395,0.0,0.0,1.6454099999999998,52.0,7.0,2019-06-06 01:00,2019-05-17 20:37
0.0,6.0,42.0,0.0,50.0,AS Nancy Lorraine,0.0,0.00033,-14.0,36.0,20.0,NCY,1.68992,12.0,20.0,12.0,0.0,26.61668,74441,0.0,1.09996,3267,0.00043,0.0,0.8458600000000001,0.0,0.0,1.43583,42.0,6.0,2019-06-06 01:00,2019-05-17 20:37
0.0,12.0,63.0,0.0,41.0,Lorient,0.0,0.00041,10.0,51.0,9.0,LOR,1.7519999999999998,17.0,9.0,17.0,0.0,32.00249,74443,0.0,1.36875,273,0.00045,0.0,1.11466,0.0,0.0,1.4979,63.0,12.0,2019-06-06 01:00,2019-05-17 20:37
0.0,12.0,39.0,0.0,54.0,GFC Ajaccio,0.49618,0.00022,-24.0,30.0,17.0,GFC,1.90298,9.0,17.0,9.0,0.0,15.148129999999998,74956,0.0,0.73837,7707,0.00049,0.0,0.48428000000000004,0.0,0.0,1.6488900000000002,39.0,12.0,2019-06-06 01:00,2019-05-17 20:37
0.0,11.0,41.0,0.0,36.0,Auxerre,0.0,0.00022999999999999998,-2.0,34.0,17.0,AUX,1.4183700000000001,10.0,17.0,10.0,0.0,22.315,74433,0.0,0.76423,172,0.00035,0.0,0.5101399999999999,0.0,0.0,1.16428,41.0,11.0,2019-06-06 01:00,2019-05-17 20:37
0.0,8.0,41.0,0.0,43.0,Sochaux,0.0,0.00022999999999999998,-16.0,27.0,19.0,SOC,1.59322,11.0,19.0,11.0,0.0,19.3588,74435,0.0,0.7517699999999999,272,0.0004,0.0,0.49768,0.0,0.0,1.33912,41.0,8.0,2019-06-06 01:00,2019-05-17 20:37
0.0,11.0,38.0,0.0,50.0,Beziers AS,1.0,0.00027,-17.0,33.0,18.0,BEZ,1.8156400000000001,9.0,18.0,9.0,0.0,20.28721,107755,0.0,0.9156799999999999,16739,0.00047000000000000004,0.0,0.66159,0.0,0.0,1.56155,38.0,11.0,2019-06-06 01:00,2019-05-17 20:37
1.0,9.0,81.0,1.0,23.0,Metz,0.0,0.0004,37.0,60.0,5.0,MTZ,1.07225,24.0,5.0,24.0,1.0,45.244279999999996,74444,0.0,1.33312,177,0.00025,0.0,1.07903,0.0,0.0,0.81816,81.0,9.0,2019-06-06 01:00,2019-05-17 20:37
0.0,10.0,43.0,0.0,61.0,Valenciennes,0.0,0.00039,-9.0,52.0,17.0,VAL,2.10529,11.0,17.0,11.0,0.0,24.58026,74442,0.0,1.29149,6732,0.00056,0.0,1.0374,0.0,0.0,1.8512,43.0,10.0,2019-06-06 01:00,2019-05-17 20:37
0.0,13.0,40.0,0.0,45.0,AC Ajaccio,0.0,0.0002,-16.0,29.0,16.0,AJC,1.56524,9.0,16.0,9.0,0.0,17.83795,74460,0.0,0.67812,2503,0.00039,0.0,0.42402,0.0,0.0,1.31115,40.0,13.0,2019-06-06 01:00,2019-05-17 20:37
0.0,15.0,54.0,0.0,40.0,Le Havre,0.0,0.00035,5.0,45.0,10.0,HAC,1.61209,13.0,10.0,13.0,0.0,29.25214,74456,0.0,1.15276,3236,0.00041,0.0,0.8986700000000001,0.0,0.0,1.358,54.0,15.0,2019-06-06 01:00,2019-05-17 20:37
0.0,15.0,48.0,0.0,42.0,Chateauroux,0.0,0.00031,-5.0,37.0,12.0,CHAT,1.5415,11.0,12.0,11.0,0.0,27.37377,74448,0.0,1.0301799999999999,2995,0.00039,0.0,0.77608,0.0,0.0,1.2874,48.0,15.0,2019-06-06 01:00,2019-05-17 20:37
0.0389,14.0,65.0,0.0,22.0,Paris FC,0.0,0.9964200000000001,14.0,36.0,7.0,PAR,1.01011,17.0,7.0,17.0,0.0,34.541109999999996,79049,0.0,0.91205,6851,0.71026,0.0,0.65795,0.18116,0.0,0.7560100000000001,65.0,14.0,2019-06-06 01:00,2019-05-17 20:37
0.23344,8.0,71.0,0.0,28.0,Troyes,0.0,1.3913,23.0,51.0,9.0,TRY,1.09264,21.0,9.0,21.0,0.0,45.33639,74461,0.0,1.35496,170,0.8262,0.0,1.10087,0.68918,0.0,0.83855,71.0,8.0,2019-06-06 01:00,2019-05-17 20:37
0.03316,9.0,63.0,0.0,28.0,Lens,0.0,1.24506,21.0,49.0,11.0,LNS,1.17936,18.0,11.0,18.0,0.0,37.7532,74429,0.0,1.14994,175,0.85956,0.0,0.89584,0.12966,0.0,0.92527,63.0,9.0,2019-06-06 01:00,2019-05-17 20:37
0.0,14.0,47.0,0.0,41.0,Niort,0.0,0.00022,-7.0,34.0,13.0,NIO,1.61315,11.0,13.0,11.0,0.0,19.016289999999998,74459,0.0,0.74924,6990,0.00041,0.0,0.49515,0.0,0.0,1.35905,47.0,14.0,2019-06-06 01:00,2019-05-17 20:37
0.0,9.0,30.0,0.0,58.0,Red Star FC 93,1.0,0.00022999999999999998,-30.0,28.0,22.0,RSFC,1.9124599999999998,7.0,22.0,7.0,0.0,15.59932,104167,0.0,0.76356,11884,0.0005,0.0,0.50946,0.0,0.0,1.6583700000000001,30.0,9.0,2019-06-06 01:00,2019-05-17 20:37
1.0,11.0,74.0,0.0,35.0,Brest,0.0,0.00045,29.0,64.0,6.0,BRS,1.29393,21.0,6.0,21.0,0.0,44.053329999999995,74453,0.0,1.48606,6997,0.00031,0.0,1.23197,0.0,0.0,1.0398399999999999,74.0,11.0,2019-06-06 01:00,2019-05-17 20:37
0.0,15.0,48.0,0.0,37.0,Clermont Foot,0.0,0.00033999999999999997,7.0,44.0,12.0,CLER,1.53776,11.0,12.0,11.0,0.0,30.13768,74466,0.0,1.13506,3171,0.00039,0.0,0.8809600000000001,0.0,0.0,1.28367,48.0,15.0,2019-06-06 01:00,2019-05-17 20:37
0.0,11.0,50.0,0.0,47.0,Grenoble,0.0,0.0003,-4.0,43.0,14.0,GRE,1.89067,13.0,14.0,13.0,0.0,21.4128,74447,0.0,1.0093,6994,0.00049,0.0,0.75521,0.0,0.0,1.63658,50.0,11.0,2019-06-06 01:00,2019-05-17 20:37
0.0,7.0,52.0,0.0,53.0,Orléans,0.0,0.00037999999999999997,-2.0,51.0,16.0,ORL,1.8995,15.0,16.0,15.0,0.0,26.95715,75135,0.0,1.25805,17483,0.00049,0.0,1.00395,0.0,0.0,1.6454099999999998,52.0,7.0,2019-06-06 01:00,2019-05-17 20:37
0.0,6.0,42.0,0.0,50.0,AS Nancy Lorraine,0.0,0.00033,-14.0,36.0,20.0,NCY,1.68992,12.0,20.0,12.0,0.0,26.61668,74441,0.0,1.09996,3267,0.00043,0.0,0.8458600000000001,0.0,0.0,1.43583,42.0,6.0,2019-06-06 01:00,2019-05-17 20:37
0.0,12.0,63.0,0.0,41.0,Lorient,0.0,0.00041,10.0,51.0,9.0,LOR,1.7519999999999998,17.0,9.0,17.0,0.0,32.00249,74443,0.0,1.36875,273,0.00045,0.0,1.11466,0.0,0.0,1.4979,63.0,12.0,2019-06-05 01:00,2019-05-17 20:37
0.0,12.0,39.0,0.0,54.0,GFC Ajaccio,0.49618,0.00022,-24.0,30.0,17.0,GFC,1.90298,9.0,17.0,9.0,0.0,15.148129999999998,74956,0.0,0.73837,7707,0.00049,0.0,0.48428,0.0,0.0,1.6488900000000002,39.0,12.0,2019-06-05 01:00,2019-05-17 20:37
0.0,11.0,41.0,0.0,36.0,Auxerre,0.0,0.00023,-2.0,34.0,17.0,AUX,1.41837,10.0,17.0,10.0,0.0,22.315,74433,0.0,0.76423,172,0.00035,0.0,0.5101399999999999,0.0,0.0,1.16428,41.0,11.0,2019-06-05 01:00,2019-05-17 20:37
0.0,8.0,41.0,0.0,43.0,Sochaux,0.0,0.00023,-16.0,27.0,19.0,SOC,1.59322,11.0,19.0,11.0,0.0,19.3588,74435,0.0,0.7517699999999999,272,0.0004,0.0,0.49768,0.0,0.0,1.33912,41.0,8.0,2019-06-05 01:00,2019-05-17 20:37
0.0,11.0,38.0,0.0,50.0,Beziers AS,1.0,0.00027,-17.0,33.0,18.0,BEZ,1.81564,9.0,18.0,9.0,0.0,20.28721,107755,0.0,0.91568,16739,0.00047,0.0,0.66159,0.0,0.0,1.56155,38.0,11.0,2019-06-05 01:00,2019-05-17 20:37
1.0,9.0,81.0,1.0,23.0,Metz,0.0,0.0004,37.0,60.0,5.0,MTZ,1.07225,24.0,5.0,24.0,1.0,45.24428,74444,0.0,1.33312,177,0.00025,0.0,1.07903,0.0,0.0,0.81816,81.0,9.0,2019-06-05 01:00,2019-05-17 20:37
0.0,10.0,43.0,0.0,61.0,Valenciennes,0.0,0.00039,-9.0,52.0,17.0,VAL,2.10529,11.0,17.0,11.0,0.0,24.58026,74442,0.0,1.29149,6732,0.00056,0.0,1.0374,0.0,0.0,1.8512,43.0,10.0,2019-06-05 01:00,2019-05-17 20:37
0.0,13.0,40.0,0.0,45.0,AC Ajaccio,0.0,0.0002,-16.0,29.0,16.0,AJC,1.56524,9.0,16.0,9.0,0.0,17.83795,74460,0.0,0.67812,2503,0.00039,0.0,0.42402,0.0,0.0,1.31115,40.0,13.0,2019-06-05 01:00,2019-05-17 20:37
0.0,15.0,54.0,0.0,40.0,Le Havre,0.0,0.00035,5.0,45.0,10.0,HAC,1.61209,13.0,10.0,13.0,0.0,29.25214,74456,0.0,1.15276,3236,0.00041,0.0,0.8986700000000001,0.0,0.0,1.358,54.0,15.0,2019-06-05 01:00,2019-05-17 20:37
0.0,15.0,48.0,0.0,42.0,Chateauroux,0.0,0.00031,-5.0,37.0,12.0,CHAT,1.5415,11.0,12.0,11.0,0.0,27.37377,74448,0.0,1.03018,2995,0.00039,0.0,0.77608,0.0,0.0,1.2874,48.0,15.0,2019-06-05 01:00,2019-05-17 20:37
0.0389,14.0,65.0,0.0,22.0,Paris FC,0.0,0.99642,14.0,36.0,7.0,PAR,1.01011,17.0,7.0,17.0,0.0,34.54111,79049,0.0,0.91205,6851,0.71026,0.0,0.65795,0.18116,0.0,0.7560100000000001,65.0,14.0,2019-06-05 01:00,2019-05-17 20:37
0.23344,8.0,71.0,0.0,28.0,Troyes,0.0,1.3913,23.0,51.0,9.0,TRY,1.09264,21.0,9.0,21.0,0.0,45.33639,74461,0.0,1.35496,170,0.8262,0.0,1.10087,0.68918,0.0,0.83855,71.0,8.0,2019-06-05 01:00,2019-05-17 20:37
0.03316,9.0,63.0,0.0,28.0,Lens,0.0,1.24506,21.0,49.0,11.0,LNS,1.17936,18.0,11.0,18.0,0.0,37.7532,74429,0.0,1.14994,175,0.85956,0.0,0.89584,0.12966,0.0,0.92527,63.0,9.0,2019-06-05 01:00,2019-05-17 20:37
0.0,14.0,47.0,0.0,41.0,Niort,0.0,0.00022,-7.0,34.0,13.0,NIO,1.61315,11.0,13.0,11.0,0.0,19.01629,74459,0.0,0.74924,6990,0.00041,0.0,0.49515,0.0,0.0,1.35905,47.0,14.0,2019-06-05 01:00,2019-05-17 20:37
0.0,9.0,30.0,0.0,58.0,Red Star FC 93,1.0,0.00023,-30.0,28.0,22.0,RSFC,1.91246,7.0,22.0,7.0,0.0,15.59932,104167,0.0,0.76356,11884,0.0005,0.0,0.50946,0.0,0.0,1.65837,30.0,9.0,2019-06-05 01:00,2019-05-17 20:37
1.0,11.0,74.0,0.0,35.0,Brest,0.0,0.00045,29.0,64.0,6.0,BRS,1.29393,21.0,6.0,21.0,0.0,44.05333,74453,0.0,1.48606,6997,0.00031,0.0,1.23197,0.0,0.0,1.03984,74.0,11.0,2019-06-05 01:00,2019-05-17 20:37
0.0,15.0,48.0,0.0,37.0,Clermont Foot,0.0,0.00034,7.0,44.0,12.0,CLER,1.53776,11.0,12.0,11.0,0.0,30.13768,74466,0.0,1.13506,3171,0.00039,0.0,0.8809600000000001,0.0,0.0,1.28367,48.0,15.0,2019-06-05 01:00,2019-05-17 20:37
0.0,11.0,50.0,0.0,47.0,Grenoble,0.0,0.0003,-4.0,43.0,14.0,GRE,1.89067,13.0,14.0,13.0,0.0,21.4128,74447,0.0,1.0093,6994,0.00049,0.0,0.75521,0.0,0.0,1.63658,50.0,11.0,2019-06-05 01:00,2019-05-17 20:37
0.0,7.0,52.0,0.0,53.0,Orléans,0.0,0.00038,-2.0,51.0,16.0,ORL,1.8995,15.0,16.0,15.0,0.0,26.95715,75135,0.0,1.25805,17483,0.00049,0.0,1.00395,0.0,0.0,1.6454099999999998,52.0,7.0,2019-06-05 01:00,2019-05-17 20:37
0.0,6.0,42.0,0.0,50.0,AS Nancy Lorraine,0.0,0.00033,-14.0,36.0,20.0,NCY,1.68992,12.0,20.0,12.0,0.0,26.61668,74441,0.0,1.09996,3267,0.00043,0.0,0.8458600000000001,0.0,0.0,1.43583,42.0,6.0,2019-06-05 01:00,2019-05-17 20:37
